university,publication_date,message,views,forwards
Матмех СПбГУ,2020-04-23 19:00:36+03:00,"**Трансляция ЛитМуза 2020
**
Если Вы хотите выступить, то это можно сделать на открытом микрофоне, предварительно написав [организаторам](https://vk.com/egorgusevv).

vk.com/video-68412889_456239161",1236,1
Матмех СПбГУ,2020-04-23 11:42:08+03:00,"1-3 курсов очной формы бакалавриата 02.03.03 «Математическое
обеспечение и администрирование информационных систем»",1184,5
Матмех СПбГУ,2020-04-23 06:52:25+03:00,"🔘 1-3 курсов очной формы специалитета 01.05.01 «Фундаментальные математика и механика»;
🔘 1-3 курсов очной
формы бакалавриата 01.03.03 «Механика и математическое моделирование»;
🔘 1 курса очной формы магистратуры 01.04.03 «Механика и математическое моделирование»",1208,5
Матмех СПбГУ,2020-04-23 06:51:21+03:00,1-3 курсов очной формы бакалавриата 01.03.02 «Прикладная математика и информатика»,1158,3
Матмех СПбГУ,2020-04-23 06:51:21+03:00,Пересдачи,1061,0
Матмех СПбГУ,2020-04-21 06:59:23+03:00,"**Элективные дисциплины**

Выбор элективных дисциплин продлён до 30.04.2020.",1351,1
Матмех СПбГУ,2020-04-18 19:42:59+03:00,"Расписание пересдач для групп, которых нет в файлах выше, должно появиться позже, ориентировочно на следующей неделе. 

Источник: Учебный отдел",1771,8
Матмех СПбГУ,2020-04-18 06:54:07+03:00,ПМИ,1611,0
Матмех СПбГУ,2020-04-18 06:54:07+03:00,"ПИ, матобес, ПМИ",1532,4
Матмех СПбГУ,2020-04-18 06:54:06+03:00,"Фунд. мат., фунд. мех, МКН",1384,0
Матмех СПбГУ,2020-04-18 06:54:06+03:00,ПИ,1245,3
Матмех СПбГУ,2020-04-18 06:54:05+03:00,"Фунд. мат., фунд. мех, МММ",1192,0
Матмех СПбГУ,2020-04-18 06:53:41+03:00,Астрономы,1128,1
Матмех СПбГУ,2020-04-18 06:53:40+03:00,Расписание пересдач по зимней промежуточной аттестации,1079,3
Матмех СПбГУ,2020-04-14 11:11:08+03:00,"**Учебный отдел**

22 мая 2020 года в 10-30 Сбербанк проводит БЕСПЛАТНУЮ ОНЛАЙН-КОНФЕРЕНЦИЮ ДЛЯ СТУДЕНТОВ И ПРЕПОДАВАТЕЛЕЙ ""Искусственный интеллект против человека. Как построить успешную карьеру в эпоху цифровой революции"". Подробнее.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1585,4
Матмех СПбГУ,2020-04-13 12:33:58+03:00,"**Учебный отдел**

Внимание студентов 3-4 курсов!

Согласно приказу от 12.03.2020 № 1823/1 «О проведении аттестационных испытаний по физической культуре и спорту в весеннем семестре 2019/2020 учебного года» в период с 16.03.2020 по 30.04.2020 будут проведены аттестационные испытания по физической культуре и спорту обучающихся 3-4 кусов, осваивающих основные образовательные программы бакалавриата и специалитета в форме:

1.1. электронного тестирования через личный кабинет на портале СПбГУ (https://bb.spbu.ru/);

1.2. подготовки обучающимся индивидуальной оздоровительной программы с учетом своих индивидуальных особенностей и будущей профессиональной деятельности.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1632,7
Матмех СПбГУ,2020-04-10 19:46:37+03:00,"Прямо сейчас на трансляции в инстаграме культурно-массового комитета выступит наш студент и представитель факультета на Унивидении'20 Владислав Башлак!

Присоединяйтесь, поддерживайте. ✨

МатМех лучше всех!

instagram.com/spbuevent",1392,1
Матмех СПбГУ,2020-03-26 13:12:37+03:00,"Друзья, не хотим вводить вас в заблуждение: каникулы на матмехе будут, но по информации именно от Учебного отдела.

Министерство <...>, в свою очередь, не имеет к нам отношения, СПбГУ напрямую находится в ведомстве Правительства РФ",1997,18
Матмех СПбГУ,2020-03-26 12:57:39+03:00,"**Выпускникам**

Ассоциация выпускников.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/alumni_info.html)",1492,1
Матмех СПбГУ,2020-03-26 12:42:45+03:00,"**О каникулах 

**По информации, поступившей от учебного отдела МатМеха, а также в связи с приказом Министерства Науки и Высшего Образования РФ от 25 марта, неделя **с 30 марта по 5** **апреля** объявляется каникулярной. 

По всем возникающим вопросам можете обращаться в учебный отдел.",2217,33
Матмех СПбГУ,2020-03-24 18:58:02+03:00,"О временном переходе на дистанционное обучение

С 24 марта и до отмены решений образовательные программы в СПбГУ реализуются с применением исключительно дистанционных образовательных технологий.

Дисциплины, которые не могут быть реализованы с применением исключительно дистанционных образовательных технологий, переносятся на другой период обучения.

Источник: vk.cc/arJgwd",1510,7
Матмех СПбГУ,2020-03-20 14:53:17+03:00,Образец апелляционного заявления,1451,0
Матмех СПбГУ,2020-03-20 14:51:58+03:00,"**Апелляционные заявления на ПГАС

**В связи с тем, что [Управление по работе с молодежью](https://vk.com/urm_peterhof) временно продолжает работу в дистанционном режиме (или частично дистанционном), подписанные и отсканированные апелляционные заявления, а также прилагаемые документы, следует направлять с вашего корпоративного адреса (st******@student.spbu.ru) зам. начальника УРМ Сырчиковой Татьяне Валерьевне (t.syrchikova@spbu.ru) до `17:45` сегодня (`20.03.2020`).

Обратите внимание, что заявление нужно будет подписать и отправить вместе с подтверждающими документами в том числе и тем, чьи вопросы во время консультации не были решены окончательно.

Источник: https://vk.com/wall-169241903_32",1281,2
Матмех СПбГУ,2020-03-16 20:49:14+03:00,"**Об организации учебных занятий

**С 17.03.2020 посещение всех занятий по образовательным программам направлений считается необязательным. О графике перехода на проведение всех занятий в дистанционном режиме с учётом технической возможности и надлежащего методического обеспечения будет сообщено дополнительно.",2427,45
Матмех СПбГУ,2020-03-16 12:02:54+03:00,"**Учебный отдел**

ВНИМАНИЕ! Всем обучающимся СПбГУ рекомендовано Федеральной службой по надзору в сфере защиты прав потребителей и благополучия человека воздержаться от поездок в страны, где зарегистрированы случаи новой коронавирусной инфекции (далее -Зарубежные страны) согласно информации, размещенной на сайте Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека (""https://rospotrebnadzor.ru/region/korono virus/epid.php).

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1435,8
Матмех СПбГУ,2020-03-16 03:11:11+03:00,"**О дистанционном режиме обучения

**На данный момент был издан ряд приказов, переводящих проведение занятий некоторых факультетов в дистанционный режим.

Пока Математико-Механический факультет это не коснулось, необходимо узнать ваше мнение касательно ситуации. Собранная информация необходима для формирования мнения факультета.

Заполнить форму: vk.cc/aroanf
Для заполнения формы необходимо быть авторизованным в корпоративной почте: st*@student.spbu.ru",1807,26
Матмех СПбГУ,2020-03-16 00:10:03+03:00,"**Об учебных занятиях
**
Завтра, 16 марта, все занятия на факультете пройдут без изменений по расписанию.  

Все разъяснения об особенностях организации учебных занятий в связи с эпидемией коронавирусной инфекции появятся в ближайшие дни. 

Достоверными источниками информации являются сайт СПбГУ и выложенные документы, ваша корпоративная почта, информационные каналы МатМеха и Студенческого совета СПбГУ. 

Следите за новостями, берегите здоровье и не поддавайтесь панике.",1268,25
Матмех СПбГУ,2020-03-14 14:39:44+03:00,"**О временных ограничениях в общежитиях, связанных с противодействием распространению коронавирусной инфекции
** 
В связи c необходимостью принятия мер для противодействия распространению коронавирусной инфекции, в общежитиях СПбГУ временно вводятся следующие ограничения:
1. Гости в общежития СПбГУ не допускаются.
2. Приостанавливаются все переселения в общежитиях.
3. Для проживающих проход разрешается только в свое общежитие (где оформлен договор-найма).

Источник: vk.cc/arkVVB",1722,49
Матмех СПбГУ,2020-03-13 19:47:19+03:00,"**Об отмене всех мероприятий, запланированных к проведению в СПбГУ и с участием СПбГУ

**По итогам экстренного ректорского совещания издан приказ об отмене или переносе всех массовых мероприятий в СПбГУ и с его участием на неопределённый срок вследствие пандемии коронавирусной инфекции.

Следите за новостями о мероприятиях факультета.",2027,40
Матмех СПбГУ,2020-03-05 18:00:00+03:00,"**Студсовет и профком начинают набор в свой актив
** 
Открыт набор в рабочие группы студсовета по направлениям: 
→ информационное; 
→ экологическое;
→ медиа. 
 
Также открыт набор в актив профкома. 
 
Вступить в рабочую группу студсовета: vk.cc/antSu3 
 
Стать активистом профкома: vk.cc/aqTg3E",1739,1
Матмех СПбГУ,2020-02-27 10:12:30+03:00,"**Учебный отдел**

Компания ООО ""НеоБИТ"" с 12.03.2020 проводит соревнования по кибербезопасности ""NeoQuest-2020"".

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1874,1
Матмех СПбГУ,2020-02-27 00:23:20+03:00,"**Продление регистрации кураторов 20/21 
** 
Регистрация на Школу Кураторов продлевается до 3 марта. 
 
Стать куратором: vk.cc/alL8Ya",1352,0
Матмех СПбГУ,2020-02-25 18:19:54+03:00,"**Отмена занятий 26 февраля 
 **
Обращаем ваше внимание, что вследствие проведения Дня Карьеры СПбГУ, отменяются занятия 26 февраля.

UPD. 
Не учатся все, кроме студентов первого года обучения. 
Все изменения в расписании вы можете посмотреть на Timetable: timetable.spbu.ru",1719,22
Матмех СПбГУ,2020-02-25 12:26:37+03:00,"**Учебный отдел**

Вниманию сотрудников и обучающихся СПбГУ! ПРОФИЛАКТИКА КОРОНАВИРУСА https://rospotrebnadzor.ru/about/info/news_time/news_details.php?ELEMENT_ID=13566.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1319,7
Матмех СПбГУ,2020-02-21 15:53:38+03:00,"**Регистрация кураторов 2020/21 г.

**Быть куратором - это иметь возможность обзавестись новыми друзьями и связями, развить свои навыки и узнать свой факультет лучше, чем кто-либо другой!

До конца регистрации осталось меньше недели: vk.cc/alL8Ya",1403,0
Матмех СПбГУ,2020-02-21 03:38:22+03:00,"**Тренировки по CTF**

С 26 февраля на МатМехе начнутся тренировки по подготовке к CTF. 

Приглашаются все желающие.

Когда: 26 февраля, 17:10
Где: ММ, ауд. 4337

 Примеры CTF: vk.cc/a04E3x",1290,3
Матмех СПбГУ,2020-02-19 23:48:48+03:00,"**Заседание Студенческого Совета МатМеха 

**Повестка: 
1. Об обновлённых Единых критериях назначения ПГАС 
2. Об экологическом комитете 
3. Выборы председателя экологического комитета 
4. Разное

Когда: 20 февраля, в 12:55 
Где: МатМех, ауд. 4329 

Напоминаем вам, что заседания открыты для посещения.",1398,0
Матмех СПбГУ,2020-02-17 11:25:04+03:00,"**Переводы и восстановления**

Решения Центральной комиссии по переводам и восстановлениям на весенний семестр 2019/2020 учебного года:

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/perevod.html)",1431,3
Матмех СПбГУ,2020-02-13 18:19:10+03:00,"**Регистрация кураторов 2020/21 г.

**А вы хотите помогать первокурсникам? 🐣

Регистрируйтесь: vk.cc/alL8Ya
Срок: 24.02, 23:59",1527,1
Матмех СПбГУ,2019-12-19 11:22:18+03:00,"**Учебный отдел**

Отбор кандидатов на должности экспертов в ЭКЦ ГУ МВД России по СПб и ЛО. Подробнее.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",2249,7
Матмех СПбГУ,2019-12-16 04:06:33+03:00,"**Заседание Студенческого Совета МатМеха**

В четверг, 19 декабря, в 12:55 в аудитории 4329 состоится заседание Студенческого совета МатМеха. 

Повестка: 
1. Об опросе о качестве преподавания
2. О создании экологического комитета 
3. Разное

Когда: 19 декабря, в 12:55
Где: МатМех, ауд. 4329",2434,1
Матмех СПбГУ,2019-12-12 16:34:27+03:00,"**EIT Digital Master School Webinar**
 
В четверг, 19 Декабря в 19:00 состоится вебинар от представителей Европейского Института Развития инноваций по магистерским программам [EIT Digital Master School](https://masterschool.eitdigital.eu/). Данная программа позволяет получить двойной диплом магистра от двух из 19 университетов-партнеров по одной из 9 специальностей:

— Data Science;
— Fintech;
— Autonomous Systems;
— Cloud Network and  Infrastructure;
— Cyber Security;
— Digital Manufacturing;
— Embedded Systems;
— Human Computer Interaction;
— Visual Computing and Configuration.
 
Студенты-магистранты от первого лица поделятся личными впечатлениями от программы, дадут советы про выбор направления обучения и университетов, а также поделятся полезным опытом про процесс получения стипендии. Мероприятие будет особенно интересно студентам-бакалаврам 3-4 курса, а также всем интересующимся образованием в Европе.
 
[Регистрация на вебинар](https://eit-digital-master-school.timepad.ru/event/1212269)",1874,8
Матмех СПбГУ,2019-12-12 11:15:53+03:00,"**Учебный отдел**

12.12.2019 в СПБ на историческом факультете (Менделеевская линия, д.5, ауд.120) с 17.20 до 18.20 состоится мероприятие ""Резюме. Как искать работу?"".

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1070,1
Матмех СПбГУ,2019-12-11 17:21:44+03:00,"**LV Чемпионат СПбГУ по программированию

**15 декабря на МатМехе пройдет LV Чемпионат СПбГУ по программированию.
Необходимо иметь с собой **студенческий, аспирантский** или **ученический билет**!

Когда: **15 декабря в 10:00
**Где: **МатМех, главный вестибюль, 1 этаж.
**Крайний срок регистрации: **11 декабря, 23:59

**[Регистрация

](http://acm.math.spbu.ru/reg/event29)[Подробности

](http://vk.com/@tsweb-lv-cup)Организационные вопросы можно задать в [группе](http://vk.com/tsweb).",1263,4
Матмех СПбГУ,2019-12-05 11:04:36+03:00,"**Учебный отдел**

Санкт-Петербургский государственный университет объявляет конкурс на право участия научно-педагогических работников СПбГУ в период с 27 января по 18 декабря 2020 года в программах межвузовского обмена, реализуемых в рамках соглашений СПбГУ с зарубежными вузами-партнёрами, с целью осуществления совместно с зарубежными партнёрами:

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1455,0
Матмех СПбГУ,2019-12-02 19:55:19+03:00,"**Заседание Студенческого Совета МатМеха**

В четверг, 5 декабря, в 12:55 в аудитории 4329 состоится заседание Студенческого совета МатМеха. 

Повестка:
1. Об опросе о качестве преподавания 
2. О критериях ПГАС 
3. Разное",1671,0
Матмех СПбГУ,2019-11-27 03:27:01+03:00,"**Материальная помощь в декабре 2019 года

**Напоминаем, что заканчивается срок подачи заявлений на ещё одну матпомощь. Заявления следует подавать через [Личный Кабинет](https://my.spbu.ru/Login.aspx?ReturnUrl=%2F).

Дедлайн подачи заявлений: **28 ноября 17:45**.
Дата заседания стипендиальной комиссии: **5 декабря**.

[Подробности](https://students.spbu.ru/mmen-stipendii/materialnaya-pomoshch/4831-priem-zayavlenij-dlya-vyplaty-materialnoj-pomoshchi-obuchayushchimsya-v-dekabre-2019-goda.html)",1762,11
Матмех СПбГУ,2019-11-26 14:15:43+03:00,"**Отмена занятий 27 ноября
** 
Обращаем ваше внимание, что завтра, **27 ноября**, по информации от Учебного отдела занятий и пересдач не будет.",1474,16
Матмех СПбГУ,2019-11-23 16:51:06+03:00,"Кастинг

Сегодня, в Конференц зале ПМ-ПУ в 18:00 будет проходить кастинг на представителя факультета на конкурс «Унивидение». 

Приходите послушать! (:",1600,1
Матмех СПбГУ,2019-11-23 01:24:37+03:00,**Результаты выборов в Студенческий совет**,1475,1
Матмех СПбГУ,2019-11-21 09:24:27+03:00,"**Выборы в Студенческий совет

**Напоминаем делегатам, что __сегодня__,__ с 12:00 до 18:00__ в аудитории__ 3515__** **пройдут выборы в Студенческий совет МатМеха.

С собой необходимо взять протокол выборов и любой документ, удостоверяющий личность (права, студенческий билет, паспорт и пр.)",1573,0
Матмех СПбГУ,2019-11-18 13:08:29+03:00,"**Учебный отдел**

Внимание обучающихся! Можно пройти вакцинацию против гриппа на территории Здравпункта Петергофа по адресу: Санкт-Петербург, Петергоф, Университетский проспект, д.35. Часы приема: Среда 20.11.2019 с 9-30 до 12-30ю При себе необходимо иметь документы: паспорт, полис ОМС, СНИЛС, сертификат или данные о прививках.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1624,3
Матмех СПбГУ,2019-11-14 01:31:17+03:00,"**Открыта регистрация на День Донора в ПУНКе
**
С противопоказаниями, рекомендациями по питанию и часто задаваемыми вопросами Вы можете ознакомиться в документах и обсуждениях группы ВКонтакте. 

__Когда:__ **21 ноября, с 10:00 - 12:00.
__**Где:__ **ДКиН ""Шайба"", ауд. 204 (2 этаж)
**
[Регистрация](https://docs.google.com/forms/d/e/1FAIpQLSd4Wo-nHZfq5vYl7NnGLdPUFYO_gj7iEi_6Cld5NpWm9ADsZw/viewform)

[Подробности](https://vk.com/donatepunk)",1526,7
Матмех СПбГУ,2019-11-13 00:49:07+03:00,"**Мини-хакатон «Code Battle Lode Runner»** **от EPAM**

Участникам нужно будет написать бота для героя, чтобы на соревновании роботов он набрал максимальное количество баллов.

**С собой необходимо иметь ноутбук!

__**Когда:__ **30 ноября в 10:30
**__Где:__ **Санкт-Петербург, ул. Заставская, 22 к. 2, лит. А, БЦ ""Мегапарк"", 7 этаж

**[Подробности и регистрация](https://community-z.com/events/FXhQM3Axg9?utm_source=vk-wall&utm_medium=social_post&utm_campaign=code_battle)",1374,3
Матмех СПбГУ,2019-11-12 18:20:13+03:00,"**Выдвижение кандидатов в Студенческий совет**
 
Напоминаем вам, что приём заявок кандидатов в Студенческий совет заканчивается 14.11 в 23:59. 

До этого момента всем желающим вступить в Студсовет необходимо направить на почту studsovet.mathmech@gmail.com заявку по указанной ниже форме: 
1. ФИО; 
2. Курс; 
3. Контактный телефон, почту, ссылку на страницу в VK; 
4. Краткую информацию о себе; 
5. Мотивацию: почему именно Вы должны стать членом Студенческого совета 
МатМеха. 

Заявки выкладываются в соответствующую тему: vk.com/topic-60204250_40778899

Удачи на выборах!

О Студсовете: vk.com/wall-60204250_4040 
О студенческом активе: vk.com/mmspbu?w=wall-60204250_5501
Об информационном комитете: vk.com/wall-60204250_4047 
О спортивном комитете: vk.com/wall-60204250_4052 
Об учебно-методическом комитете: vk.com/wall-60204250_4054 
О социальном комитете: vk.com/wall-60204250_4061 
О культурно-массовом комитете: vk.com/wall-60204250_4066",1100,5
Матмех СПбГУ,2019-11-11 10:31:45+03:00,"**Учебный отдел**

Результаты ФЛГ-обследования, проведенного с 28.10.2019 по 01.11.2019, будут выдаваться 

* с 11.11.2019 по 28.11.2019 по адресу: Санкт-Петербург, г. Петергоф, Университетский пр., д. 35 в Здравпункте СПбГУ с 09:00 до 15:00 по будним дням (тел.: 428-45-31)

* с 02.12.2019 по адресу: Санкт-Петербург, 7-я линия В.О., д. 16/18 в Здравпункте СПбГУ с 09:00 до 15:00 по будним дням (тел.: 676-01-12).

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1184,0
Матмех СПбГУ,2019-11-08 16:21:10+03:00,"**Занятия по подготовке к CTF**

В эту **__субботу (завтра), 9 ноября__**, **__в 13:00 на МатМехе в ауд. 4337__** состоится первое занятие по подготовке к CTF.

Занятия будут проходить регулярно каждую субботу. 

Подробности можно уточнить у Антона (vk.com/kat3chrome).",1357,7
Матмех СПбГУ,2019-11-07 19:38:46+03:00,"**Материальная помощь

**К посту прикреплён список обучающихся, которым необходимо внести исправления в заявку по материальной помощи. 

❗️ Также всем имеющим какие-либо задолженности необходимо их погасить и прикрепить чеки/квитанции в раздел ""Документы"". 
Удалять старую заявку и создавать новую не нужно!

Сделать это нужно в кратчайшие сроки, иначе заявка одобрена не будет.

Крайний срок: **10 ноября, 23:59

**Источник: Управление по работе с молодёжью",1328,7
Матмех СПбГУ,2019-11-06 20:08:46+03:00,"Также мы написали для вас туториал по выборной кампании в Студсовет, здесь вы сможете найти ответы на все интересующие вас вопросы про избрание в СС. 

vk.com/@mmspbu-kak-popast-v-studsovet

Если у вас после прочтения статьи ещё остались вопросы, то смело пишите нам в [Telegram](http://t.me/mmspbubot), либо в сообщения сообщества в VK.",1222,2
Матмех СПбГУ,2019-11-06 16:09:51+03:00,"**Выборы в Студенческий совет** 

__21 ноября 2019 года__ состоятся выборы в Студенческий совет МатМеха.

Заявки кандидатов принимаются __до 23:59 14 ноября 2019__ года на почту Студсовета: **__studsovet.mathmech@gmail.com__****__
__**
Протоколы выборов делегатов принимаются __до 23:59 19 ноября 2019 года__. Высылать на ту же почту.",972,3
Матмех СПбГУ,2019-11-05 20:13:04+03:00,"**Материальная помощь** 

Напоминаем вам, что завтра последний день для подачи заявления на материальную помощь для рассмотрения на заседании стипендиальной комиссии 13.11.2019 г. 
 
Подать заявление можно до 17:45 на сайте my.spbu.ru",1110,6
Матмех СПбГУ,2019-11-05 18:38:25+03:00,"**Занятия по игре на гитаре**

Незапланированно по причине холода переезжаем в холл второго этажа в Шайбе, налево до упора. 

[Ждём всех](https://vk.com/wall-60204250_5633)",982,3
Матмех СПбГУ,2019-11-01 17:51:20+03:00,"Напоминаем про материальную помощь, дедлайн — 6 ноября 17:45.

А те, кто уже подал, на всякий случай проверьте статус заявки в личном кабинете, на случай если в вашей заявке нашли ошибки и дали возможность их исправить",1222,4
Матмех СПбГУ,2019-10-31 23:00:17+03:00,"**Хакатон «PhotoHack Великий Новгород»

**PhotoLab совместно с НГУ им. Ярослава Мудрого и Amazon Web Services проводят хакатон по созданию решения для визуализации текста, которое будет использовано в клавиатуре для мессенджеров.

__Когда:__  **9-10 ноября
__**Где:__  **г.Великий Новгород, ул.Антоново, д.1

**[Подробности и регистрация](https://hackvn.photolab.me/)",1120,0
Матмех СПбГУ,2019-10-31 01:50:10+03:00,"**Воркшоп «Введение в смарт-контракт с NeoGO для Neo Blockchain»

**Завтра, 31 октября, в четверг, в 17:15 в аудитории 327/1 (ЗУС) на ПМ-ПУ состоится воркшоп “Введение в смарт-контракт с NeoGO для Neo Blockchain от NEO Saint Petersburg Competence Center.

__Когда:__  **31 октября в 17:15
__**Где:__  **ауд.327/1 (ЗУС), ПМ-ПУ

**[Подробности
](https://vk.com/@amcp_magistr-vorkshop-ot-neo-saint-petersburg-competence-center-vvedenie)
[Регистрация](https://docs.google.com/forms/d/e/1FAIpQLSdFULqG_HdZHV7F_1UTUq9RFRc9SdMCi0aZ9bPNwwnd0ms3LA/viewform)",1219,3
Матмех СПбГУ,2019-10-29 18:01:56+03:00,"**Конференция «DartUP» по DART и FLUTTER

**Официальное русскоязычное сообщество DartRU совместно с Google проводят в этом году вторую конференцию по языку программирования Dart и платформе Flutter на русском.

__Когда:__  **23 ноября, 10:30
__**Где:__  **наб.Обводного канала, 60., пространство «ТКАЧИ» , 5 этаж

**Участие бесплатное, количество мест ограничено.
[Регистрация](https://wriketeam.timepad.ru/event/1063285/#register) 

[Подробности](https://dartup.ru/)",1288,2
Матмех СПбГУ,2019-10-21 10:30:17+03:00,"**Учебный отдел**

Внимание иностранных обучающихся! Можно пройти вакцинацию против гриппа в Европейском центре вакцинации по адресу: Санкт-Петербург, наб. реки Фонтанки, д.132, лит.3.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1547,2
Матмех СПбГУ,2019-10-08 11:03:20+03:00,"**Выпускникам**

СТАРТ IQC 2019!  Международное соревнование для студентов и выпускников. Подробнее.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/alumni_info.html)",1748,2
Матмех СПбГУ,2019-10-03 14:44:04+03:00,"**Учебный отдел**

График проведения флюорографического обследования обучающихся и сотрудников СПбГУ в 2019/ 2020 учебном году.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1952,5
Матмех СПбГУ,2019-10-02 19:14:03+03:00,[Трансляция встречи со студ. активом](https://vk.com/video-60204250_456239034),1596,0
Матмех СПбГУ,2019-10-02 17:56:42+03:00,"**Студенческий актив**

Напоминаем вам, что мы ждём всех заинтересованных сегодня на встрече студенческого актива в 19:00, ауд. 2506.",1452,0
Матмех СПбГУ,2019-10-02 00:18:57+03:00,"**Материальная помощь в ноябре 2019**

Ведётся прием заявлений для выплаты материальной помощи обучающимся в ноябре 2019 года. Заявления на матпомощь, поданные до 6 ноября 17:45, будут рассмотрены стипендиальной комиссией 13 ноября.

Личные заявления о предоставлении материальной помощи подаются через Личный кабинет обучающегося (my.spbu.ru). При этом необходимо загрузить в Личный кабинет распечатанное заявление с собственноручной подписью обучающегося, а также подкрепить отсканированные документы в раздел «Документы».

[Инструкция от студсовета матмеха](https://vk.com/@mmspbu-materialnaya-pomosch)

[Подробнее](https://students.spbu.ru/mmen-stipendii/materialnaya-pomoshch/4763-priem-zayavlenij-dlya-vyplaty-materialnoj-pomoshchi-obuchayushchimsya-v-noyabre-2019-goda.html)",1367,12
Матмех СПбГУ,2019-09-29 19:10:16+03:00,"**Встреча студентов с представителями студенческого актива МатМеха

**В среду, 2го октября, пройдёт встреча с действующими членами Студенческого совета и Профсоюза МатМеха, которые поделятся изнанкой организации мероприятий и работы на факультете.

Вы сможете узнать:
→ Чем занимаются коллективы студенческого актива?
→ Какие актуальные задачи существуют на данный момент?
→ Насколько удобно совмещать активизм с учёбой?
→ Какие существуют плюсы и минусы организации?
→ Как попасть в коллектив и начать работать?

__Когда__: **2го октября, 19:00**
__Где__: **МатМех, ауд. 2506**",1468,2
Матмех СПбГУ,2019-09-28 19:59:31+03:00,"Для голосования за видео первокурсников, номинация ""Приз зрительских симпатий "":
www.menti.com/t1ce3iaxzq

UPD: голосование завершено, победили ""ЗОЖ""",1162,1
Матмех СПбГУ,2019-09-28 18:31:56+03:00,"**Трансляция Дня Первокурсника**

https://vk.com/wall-60204250_5441",1052,0
Матмех СПбГУ,2019-09-28 15:28:38+03:00,"Открыта [регистрация](https://vk.com/app5898182_-142584211#s=455247&force=1) на образовательную выставку «Ярмарка Возможностей», которая пройдет в Санкт-Петербурге 4 октября в 16:00.

На мероприятии соберутся молодежные сообщества и образовательные организации города.
Спикеры различных направлений расскажут о том, как развиваться в определенных сферах жизни и какие для этого представлены возможности.

Направления спикеров:
→ лидерство и саморазвитие;
→ тайм-менеджмент и личная эффективность;
→ проекты/стартапы;
→ киберспорт.",1020,0
Матмех СПбГУ,2019-09-27 23:58:09+03:00,"[​​](https://telegra.ph/file/86acd5480269a822dc7f1.jpg)Мероприятия только для первокурсников:

— [Выезд первокурсников МатМеха](https://vk.com/wall-60204250_5434)

— [День первокурсника МатМеха](https://vk.com/dpmmspbu)",999,3
Матмех СПбГУ,2019-09-27 23:55:36+03:00,"Новое за неделю:

— [О сборе анкет на повышенную стипендию](https://vk.com/wall-60204250_5402)

— [Консультация](https://vk.com/wall-60204250_5431) [по заполнению](https://vk.com/wall-60204250_5431) [этих](https://vk.com/wall-60204250_5431) [анкет](https://vk.com/wall-60204250_5431)

— [Свежие вакансии и возможности для студентов](https://vk.com/wall-60204250_5414)

— [Учебные проекты и стажировки](https://vk.com/wall-60204250_5419)

— [Спортивные секции СПбГУ](https://vk.com/wall-60204250_5421)

— [Чемпионат по программированию](https://vk.com/wall-60204250_5423)

— [О военной кафедре в магистратуре](https://vk.com/wall-60204250_5425)

— [Хакатон от компании Selectel](https://vk.com/wall-60204250_5429)

— [Об акции ""Раздельный Сбор""](https://vk.com/wall-60204250_5432)

— [Страница отделения механики МатМеха](https://vk.com/mechspbu)",980,1
Матмех СПбГУ,2019-09-26 10:46:29+03:00,"**Учебный отдел**

Уважаемые студенты! Напоминаем о необходимости зарегистрироваться и приступить к освоению ОНЛАЙН-курсов.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1219,3
Матмех СПбГУ,2019-09-24 13:57:11+03:00,"**Учебный отдел**

График прохождения обязательного медицинского осмотра обучающихся.

[[Информация на сайте Учебного отдела]](http://www.math.spbu.ru/rus/study/announcement.html)",1351,5
